Energy,Total,Si-s,Si-p,Si-d,C-s,C-p,C-d
-8.047623,8.688893,1.189827,0.583942,0.000000,2.686852,0.199206,0.000000
-8.018623,8.740383,1.200312,0.588458,0.000000,2.688661,0.207917,0.000000
-7.989623,8.793728,1.211199,0.593128,0.000000,2.690581,0.216947,0.000000
-7.961623,8.848748,1.222595,0.597852,0.000000,2.692574,0.226280,0.000000
-7.932623,8.910431,1.235556,0.603047,0.000000,2.694825,0.236764,0.000000
-7.903623,8.977262,1.249821,0.608560,0.000000,2.697273,0.248149,0.000000
-7.875623,9.046954,1.264952,0.614177,0.000000,2.699825,0.260047,0.000000
-7.846623,9.124616,1.282110,0.620289,0.000000,2.702662,0.273334,0.000000
-7.818623,9.205046,1.300195,0.626470,0.000000,2.705594,0.287123,0.000000
-7.789623,9.295381,1.321046,0.633157,0.000000,2.708847,0.302654,0.000000
-7.760623,9.395982,1.345119,0.640208,0.000000,2.712394,0.320014,0.000000
-7.732623,9.505098,1.372059,0.647480,0.000000,2.716179,0.338902,0.000000
-7.703623,9.630407,1.403694,0.655518,0.000000,2.720497,0.360639,0.000000
-7.674623,9.767069,1.438797,0.664013,0.000000,2.725204,0.384381,0.000000
-7.646623,9.909183,1.475838,0.672599,0.000000,2.730137,0.409102,0.000000
-7.617623,10.066276,1.517280,0.681842,0.000000,2.735681,0.436453,0.000000
-7.588623,10.231315,1.561191,0.691359,0.000000,2.741638,0.465205,0.000000
-7.560623,10.405923,1.608739,0.700971,0.000000,2.747886,0.495690,0.000000
-7.531623,10.604892,1.663885,0.711364,0.000000,2.755275,0.530482,0.000000
-7.503623,10.796328,1.716657,0.721311,0.000000,2.763028,0.563928,0.000000
-7.474623,10.981160,1.766889,0.731161,0.000000,2.771120,0.596174,0.000000
-7.445623,11.148374,1.811515,0.740471,0.000000,2.778862,0.625302,0.000000
-7.417623,11.291916,1.848913,0.748950,0.000000,2.785810,0.650255,0.000000
-7.388623,11.421009,1.881164,0.757156,0.000000,2.792567,0.672622,0.000000
-7.359623,11.526511,1.905612,0.764622,0.000000,2.798738,0.690812,0.000000
-7.331623,11.613465,1.924428,0.771282,0.000000,2.804301,0.705751,0.000000
-7.302623,11.698029,1.942266,0.777904,0.000000,2.809944,0.720277,0.000000
-7.274623,11.775813,1.958332,0.784100,0.000000,2.815316,0.733640,0.000000
-7.245623,11.853142,1.974013,0.790346,0.000000,2.820814,0.746929,0.000000
-7.216623,11.927933,1.988954,0.796451,0.000000,2.826258,0.759786,0.000000
-7.188623,11.998073,2.002790,0.802227,0.000000,2.831465,0.771851,0.000000
-7.159623,12.068644,2.016536,0.808087,0.000000,2.836807,0.783998,0.000000
-7.130623,12.137186,2.029713,0.813826,0.000000,2.842096,0.795804,0.000000
-7.102623,12.201446,2.041908,0.819249,0.000000,2.847147,0.806882,0.000000
-7.073623,12.266043,2.054009,0.824746,0.000000,2.852321,0.818032,0.000000
-7.044623,12.328727,2.065598,0.830122,0.000000,2.857434,0.828864,0.000000
-7.016623,12.387457,2.076312,0.835197,0.000000,2.862310,0.839025,0.000000
-6.987623,12.446472,2.086933,0.840334,0.000000,2.867295,0.849248,0.000000
-6.959623,12.501744,2.096744,0.845181,0.000000,2.872041,0.858836,0.000000
-6.930623,12.557264,2.106464,0.850084,0.000000,2.876883,0.868481,0.000000
-6.901623,12.611059,2.115753,0.854867,0.000000,2.881647,0.877843,0.000000
-6.873623,12.661179,2.124286,0.859359,0.000000,2.886142,0.886581,0.000000
-6.844623,12.711233,2.132691,0.863881,0.000000,2.890678,0.895326,0.000000
-6.815623,12.759808,2.140745,0.868296,0.000000,2.895120,0.903830,0.000000
-6.787623,12.805560,2.148235,0.872479,0.000000,2.899343,0.911860,0.000000
-6.758623,12.851946,2.155731,0.876746,0.000000,2.903660,0.920025,0.000000
-6.730623,12.895948,2.162752,0.880818,0.000000,2.907788,0.927795,0.000000
-6.701623,12.940912,2.169833,0.885004,0.000000,2.912036,0.935759,0.000000
-6.672623,12.985456,2.176758,0.889173,0.000000,2.916270,0.943676,0.000000
-6.644623,13.028240,2.183328,0.893201,0.000000,2.920357,0.951309,0.000000
-6.615623,13.072523,2.190047,0.897390,0.000000,2.924605,0.959236,0.000000
-6.586623,13.116966,2.196716,0.901614,0.000000,2.928880,0.967221,0.000000
-6.558623,13.160212,2.203141,0.905741,0.000000,2.933052,0.975021,0.000000
-6.529623,13.205553,2.209814,0.910080,0.000000,2.937440,0.983230,0.000000
-6.501623,13.249667,2.216229,0.914323,0.000000,2.941719,0.991248,0.000000
-6.472623,13.295023,2.222700,0.918744,0.000000,2.946109,0.999529,0.000000
-6.443623,13.339451,2.228871,0.923163,0.000000,2.950383,1.007679,0.000000
-6.415623,13.381003,2.234440,0.927409,0.000000,2.954334,1.015342,0.000000
-6.386623,13.423068,2.239875,0.931819,0.000000,2.958287,1.023141,0.000000
-6.357623,13.465045,2.245165,0.936287,0.000000,2.962203,1.030962,0.000000
-6.329623,13.505687,2.250200,0.940657,0.000000,2.965975,1.038562,0.000000
-6.300623,13.547897,2.255351,0.945234,0.000000,2.969871,1.046482,0.000000
-6.271623,13.590251,2.260439,0.949870,0.000000,2.973758,1.054457,0.000000
-6.243623,13.631313,2.265290,0.954406,0.000000,2.977501,1.062218,0.000000
-6.214623,13.674088,2.270253,0.959177,0.000000,2.981368,1.070334,0.000000
-6.186623,13.715570,2.274979,0.963850,0.000000,2.985087,1.078237,0.000000
-6.157623,13.758519,2.279784,0.968734,0.000000,2.988907,1.086452,0.000000
-6.128623,13.801338,2.284491,0.973645,0.000000,2.992688,1.094673,0.000000
-6.100623,13.842512,2.288941,0.978407,0.000000,2.996296,1.102611,0.000000
-6.071623,13.884939,2.293451,0.983354,0.000000,2.999987,1.110825,0.000000
-6.042623,13.927119,2.297863,0.988309,0.000000,3.003630,1.119024,0.000000
-6.014623,13.967579,2.302027,0.993095,0.000000,3.007097,1.126919,0.000000
-5.985623,14.009383,2.306259,0.998078,0.000000,3.010647,1.135111,0.000000
-5.957623,14.050053,2.310302,1.002970,0.000000,3.014059,1.143119,0.000000
-5.928623,14.092741,2.314465,1.008154,0.000000,3.017588,1.151561,0.000000
-5.899623,14.136009,2.318604,1.013456,0.000000,3.021112,1.160156,0.000000
-5.871623,14.178555,2.322590,1.018720,0.000000,3.024519,1.168645,0.000000
-5.842623,14.223954,2.326743,1.024401,0.000000,3.028078,1.177751,0.000000
-5.813623,14.271340,2.330961,1.030411,0.000000,3.031700,1.187311,0.000000
-5.785623,14.319710,2.335144,1.036633,0.000000,3.035291,1.197130,0.000000
-5.756623,14.373592,2.339678,1.043656,0.000000,3.039167,1.208146,0.000000
-5.727623,14.432187,2.344475,1.051393,0.000000,3.043236,1.220216,0.000000
-5.699623,14.495089,2.349382,1.059873,0.000000,3.047353,1.233306,0.000000
-5.670623,14.569271,2.354804,1.070132,0.000000,3.051832,1.248927,0.000000
-5.642623,14.649351,2.360379,1.081402,0.000000,3.056363,1.265954,0.000000
-5.613623,14.735510,2.366270,1.093600,0.000000,3.061098,1.284385,0.000000
-5.584623,14.820813,2.372083,1.105686,0.000000,3.065732,1.302720,0.000000
-5.556623,14.903301,2.377673,1.117394,0.000000,3.070149,1.320534,0.000000
-5.527623,14.989968,2.383495,1.129732,0.000000,3.074703,1.339340,0.000000
-5.498623,15.077272,2.389285,1.142224,0.000000,3.079178,1.358377,0.000000
-5.470623,15.160264,2.394688,1.154186,0.000000,3.083287,1.376564,0.000000
-5.441623,15.244857,2.400082,1.166484,0.000000,3.087313,1.395205,0.000000
-5.413623,15.325021,2.405083,1.178247,0.000000,3.090963,1.412969,0.000000
-5.384623,15.404887,2.409930,1.190117,0.000000,3.094386,1.430774,0.000000
-5.355623,15.472356,2.413907,1.200247,0.000000,3.097188,1.445898,0.000000
-5.327623,15.526578,2.416987,1.208476,0.000000,3.099397,1.458120,0.000000
-5.298623,15.579967,2.419915,1.216688,0.000000,3.101480,1.470220,0.000000
-5.269623,15.629426,2.422524,1.224401,0.000000,3.103322,1.481506,0.000000
-5.241623,15.673778,2.424774,1.231417,0.000000,3.104863,1.491710,0.000000
-5.212623,15.717438,2.426934,1.238402,0.000000,3.106275,1.501828,0.000000
-5.184623,15.759032,2.428976,1.245109,0.000000,3.107545,1.511527,0.000000
-5.155623,15.802894,2.431132,1.252221,0.000000,3.108820,1.521815,0.000000
-5.126623,15.848801,2.433413,1.259675,0.000000,3.110115,1.532636,0.000000
-5.098623,15.895533,2.435779,1.267252,0.000000,3.111420,1.543703,0.000000
-5.069623,15.946211,2.438399,1.275441,0.000000,3.112833,1.555756,0.000000
-5.040623,16.000426,2.441271,1.284155,0.000000,3.114367,1.568693,0.000000
-5.012623,16.060192,2.444559,1.293651,0.000000,3.116149,1.582969,0.000000
-4.983623,16.133649,2.448780,1.305145,0.000000,3.118524,1.600513,0.000000
-4.954623,16.218300,2.453787,1.318250,0.000000,3.121410,1.620743,0.000000
-4.926623,16.306122,2.459022,1.331826,0.000000,3.124412,1.641778,0.000000
-4.897623,16.396791,2.464368,1.345940,0.000000,3.127367,1.663592,0.000000
-4.869623,16.482443,2.469340,1.359380,0.000000,3.130026,1.684291,0.000000
-4.840623,16.570864,2.474422,1.373312,0.000000,3.132729,1.705725,0.000000
-4.811623,16.659183,2.479451,1.387276,0.000000,3.135397,1.727195,0.000000
-4.783623,16.744401,2.484261,1.400790,0.000000,3.137948,1.747966,0.000000
-4.754623,16.832648,2.489198,1.414822,0.000000,3.140571,1.769530,0.000000
-4.725623,16.920910,2.494095,1.428893,0.000000,3.143183,1.791153,0.000000
-4.697623,17.006184,2.498789,1.442517,0.000000,3.145701,1.812098,0.000000
-4.668623,17.094590,2.503620,1.456670,0.000000,3.148312,1.833866,0.000000
-4.640623,17.180200,2.508266,1.470396,0.000000,3.150849,1.854997,0.000000
-4.611623,17.269665,2.513091,1.484752,0.000000,3.153523,1.877134,0.000000
-4.582623,17.360493,2.517957,1.499337,0.000000,3.156265,1.899667,0.000000
-4.554623,17.449869,2.522709,1.513701,0.000000,3.158989,1.921897,0.000000
-4.525623,17.544467,2.527695,1.528919,0.000000,3.161894,1.945488,0.000000
-4.496623,17.641342,2.532754,1.544528,0.000000,3.164887,1.969714,0.000000
-4.468623,17.737354,2.537718,1.560025,0.000000,3.167865,1.993790,0.000000
-4.439623,17.839593,2.542946,1.576563,0.000000,3.171048,2.019507,0.000000
-4.410623,17.945052,2.548269,1.593668,0.000000,3.174335,2.046120,0.000000
-4.382623,18.050458,2.553513,1.610815,0.000000,3.177611,2.072802,0.000000
-4.353623,18.160948,2.558903,1.628873,0.000000,3.181005,2.100896,0.000000
-4.325623,18.266242,2.563927,1.646185,0.000000,3.184170,2.127812,0.000000
-4.296623,18.374107,2.568966,1.664031,0.000000,3.187322,2.155521,0.000000
-4.267623,18.481204,2.573849,1.681878,0.000000,3.190349,2.183160,0.000000
-4.239623,18.583656,2.578410,1.699070,0.000000,3.193145,2.209719,0.000000
-4.210623,18.688477,2.582968,1.716780,0.000000,3.195899,2.237016,0.000000
-4.181623,18.792021,2.587367,1.734393,0.000000,3.198509,2.264103,0.000000
-4.153623,18.891365,2.591497,1.751386,0.000000,3.200931,2.290207,0.000000
-4.124623,18.993576,2.595685,1.768914,0.000000,3.203395,2.317178,0.000000
-4.096623,19.090428,2.599627,1.785516,0.000000,3.205739,2.342839,0.000000
-4.067623,19.187679,2.603580,1.802162,0.000000,3.208104,2.368713,0.000000
-4.038623,19.280987,2.607384,1.818095,0.000000,3.210381,2.393648,0.000000
-4.010623,19.367003,2.610922,1.832720,0.000000,3.212507,2.416738,0.000000
-3.981623,19.452669,2.614506,1.847178,0.000000,3.214690,2.439832,0.000000
-3.952623,19.536551,2.618070,1.861230,0.000000,3.216887,2.462539,0.000000
-3.924623,19.616925,2.621509,1.874635,0.000000,3.219008,2.484398,0.000000
-3.895623,19.699967,2.625071,1.888447,0.000000,3.221187,2.507095,0.000000
-3.867623,19.781489,2.628526,1.902032,0.000000,3.223278,2.529502,0.000000
-3.838623,19.873796,2.632179,1.917738,0.000000,3.225439,2.555140,0.000000
-3.809623,19.971613,2.635897,1.934557,0.000000,3.227585,2.582537,0.000000
-3.781623,20.063719,2.639492,1.950211,0.000000,3.229637,2.608397,0.000000
-3.752623,20.159607,2.643275,1.966392,0.000000,3.231790,2.635365,0.000000
-3.723623,20.259338,2.647173,1.983204,0.000000,3.234031,2.663490,0.000000
-3.695623,20.361636,2.651062,2.000503,0.000000,3.236317,2.692462,0.000000
-3.666623,20.476201,2.655219,2.020035,0.000000,3.238827,2.725086,0.000000
-3.637623,20.599480,2.659482,2.041231,0.000000,3.241466,2.760383,0.000000
-3.609623,20.727020,2.663678,2.063354,0.000000,3.244123,2.797099,0.000000
-3.580623,20.868018,2.668084,2.088032,0.000000,3.246977,2.837912,0.000000
-3.552623,21.013296,2.672377,2.113700,0.000000,3.249815,2.880191,0.000000
-3.523623,21.170534,2.676761,2.141726,0.000000,3.252775,2.926195,0.000000
-3.494623,21.326177,2.680920,2.169589,0.000000,3.255646,2.971965,0.000000
-3.466623,21.471721,2.684728,2.195658,0.000000,3.258313,3.014968,0.000000
-3.437623,21.618243,2.688545,2.221848,0.000000,3.260981,3.058410,0.000000
-3.408623,21.759749,2.692260,2.247027,0.000000,3.263553,3.100460,0.000000
-3.380623,21.893939,2.695764,2.270842,0.000000,3.265967,3.140453,0.000000
-3.351623,22.031660,2.699331,2.295224,0.000000,3.268421,3.181617,0.000000
-3.323623,22.162168,2.702731,2.318215,0.000000,3.270751,3.220709,0.000000
-3.294623,22.294857,2.706197,2.341496,0.000000,3.273118,3.260558,0.000000
-3.265623,22.425966,2.709586,2.364465,0.000000,3.275435,3.300068,0.000000
-3.237623,22.551252,2.712762,2.386423,0.000000,3.277618,3.337989,0.000000
-3.208623,22.679331,2.715936,2.408893,0.000000,3.279803,3.376957,0.000000
-3.179623,22.807380,2.719016,2.431416,0.000000,3.281884,3.416183,0.000000
-3.151623,22.934738,2.721949,2.453943,0.000000,3.283798,3.455529,0.000000
-3.122623,23.061323,2.724815,2.476331,0.000000,3.285598,3.494908,0.000000
-3.093623,23.176700,2.727433,2.496665,0.000000,3.287173,3.530980,0.000000
-3.065623,23.283198,2.729828,2.515435,0.000000,3.288561,3.564400,0.000000
-3.036623,23.389526,2.732202,2.534158,0.000000,3.289897,3.597880,0.000000
-3.008623,23.489024,2.734406,2.551658,0.000000,3.291108,3.629319,0.000000
-2.979623,23.589828,2.736614,2.569365,0.000000,3.292305,3.661293,0.000000
-2.950623,23.689139,2.738754,2.586795,0.000000,3.293445,3.692934,0.000000
-2.922623,23.785851,2.740780,2.603756,0.000000,3.294533,3.723907,0.000000
-2.893623,23.890845,2.742895,2.622133,0.000000,3.295748,3.757706,0.000000
-2.864623,24.002495,2.745049,2.641642,0.000000,3.297087,3.793810,0.000000
-2.836623,24.116413,2.747161,2.661530,0.000000,3.298475,3.830798,0.000000
-2.807623,24.239982,2.749371,2.683083,0.000000,3.299983,3.871072,0.000000
-2.779623,24.367732,2.751597,2.705263,0.000000,3.301600,3.912857,0.000000
-2.750623,24.510224,2.754046,2.729848,0.000000,3.303483,3.959622,0.000000
-2.721623,24.658428,2.756577,2.755304,0.000000,3.305456,4.008429,0.000000
-2.693623,24.804070,2.759054,2.780221,0.000000,3.307390,4.056557,0.000000
-2.664623,24.956320,2.761635,2.806174,0.000000,3.309403,4.107053,0.000000
-2.635623,25.108701,2.764206,2.832065,0.000000,3.311394,4.157777,0.000000
-2.607623,25.253111,2.766640,2.856518,0.000000,3.313265,4.206009,0.000000
-2.578623,25.396806,2.769062,2.880767,0.000000,3.315120,4.254162,0.000000
-2.550623,25.529400,2.771282,2.903084,0.000000,3.316815,4.298749,0.000000
-2.521623,25.660857,2.773459,2.925168,0.000000,3.318468,4.343113,0.000000
-2.492623,25.786862,2.775518,2.946294,0.000000,3.320025,4.385805,0.000000
-2.464623,25.903734,2.777401,2.965845,0.000000,3.321440,4.425567,0.000000
-2.435623,26.020299,2.779252,2.985297,0.000000,3.322821,4.465401,0.000000
-2.406623,26.132848,2.781010,3.004034,0.000000,3.324122,4.504044,0.000000
-2.378623,26.238100,2.782624,3.021512,0.000000,3.325305,4.540353,0.000000
-2.349623,26.344501,2.784215,3.039144,0.000000,3.326458,4.577242,0.000000
-2.320623,26.449815,2.785738,3.056568,0.000000,3.327549,4.613955,0.000000
-2.292623,26.552197,2.787158,3.073483,0.000000,3.328557,4.649853,0.000000
-2.263623,26.660657,2.788593,3.091380,0.000000,3.329569,4.688100,0.000000
-2.235623,26.768947,2.789953,3.109228,0.000000,3.330523,4.726506,0.000000
-2.206623,26.883395,2.791324,3.128035,0.000000,3.331486,4.767340,0.000000
-2.177623,26.997815,2.792649,3.146732,0.000000,3.332422,4.808420,0.000000
-2.149623,27.110179,2.793903,3.165002,0.000000,3.333310,4.848982,0.000000
-2.120623,27.231080,2.795194,3.184592,0.000000,3.334226,4.892834,0.000000
-2.091623,27.356925,2.796481,3.204902,0.000000,3.335141,4.938693,0.000000
-2.063623,27.481343,2.797711,3.224894,0.000000,3.336017,4.984243,0.000000
-2.034623,27.611437,2.798961,3.245686,0.000000,3.336914,5.032110,0.000000
-2.006623,27.733573,2.800101,3.265055,0.000000,3.337738,5.077260,0.000000
-1.977623,27.856171,2.801218,3.284341,0.000000,3.338549,5.122766,0.000000
-1.948623,27.979334,2.802325,3.303606,0.000000,3.339353,5.168638,0.000000
-1.920623,28.098390,2.803378,3.322129,0.000000,3.340121,5.213123,0.000000
-1.891623,28.221828,2.804447,3.341238,0.000000,3.340906,5.259395,0.000000
-1.862623,28.347587,2.805507,3.360626,0.000000,3.341689,5.306731,0.000000
-1.834623,28.472999,2.806532,3.379896,0.000000,3.342450,5.354150,0.000000
-1.805623,28.603078,2.807567,3.399787,0.000000,3.343227,5.403531,0.000000
-1.776623,28.726357,2.808525,3.418489,0.000000,3.343959,5.450507,0.000000
-1.748623,28.839449,2.809382,3.435499,0.000000,3.344627,5.493777,0.000000
-1.719623,28.954971,2.810235,3.452767,0.000000,3.345301,5.538174,0.000000
-1.691623,29.065599,2.811028,3.469204,0.000000,3.345936,5.580897,0.000000
-1.662623,29.180439,2.811829,3.486167,0.000000,3.346581,5.625456,0.000000
-1.633623,29.297425,2.812621,3.503354,0.000000,3.347224,5.671055,0.000000
-1.605623,29.420065,2.813384,3.521347,0.000000,3.347846,5.719160,0.000000
-1.576623,29.566979,2.814176,3.542968,0.000000,3.348493,5.777219,0.000000
-1.547623,29.741196,2.814976,3.568714,0.000000,3.349148,5.846537,0.000000
-1.519623,29.917596,2.815721,3.594703,0.000000,3.349763,5.917044,0.000000
-1.490623,30.067352,2.816379,3.616403,0.000000,3.350324,5.977053,0.000000
-1.462623,30.173304,2.816896,3.631333,0.000000,3.350784,6.019602,0.000000
-1.433623,30.264756,2.817380,3.643939,0.000000,3.351224,6.056412,0.000000
-1.404623,30.349610,2.817843,3.655488,0.000000,3.351649,6.090629,0.000000
-1.376623,30.426918,2.818274,3.665882,0.000000,3.352048,6.121879,0.000000
-1.347623,30.503898,2.818706,3.676111,0.000000,3.352452,6.153089,0.000000
-1.318623,30.578805,2.819125,3.685948,0.000000,3.352848,6.183560,0.000000
-1.290623,30.649407,2.819517,3.695105,0.000000,3.353223,6.212385,0.000000
-1.261623,30.720921,2.819911,3.704266,0.000000,3.353604,6.241694,0.000000
-1.233623,30.789605,2.820287,3.712952,0.000000,3.353971,6.269966,0.000000
-1.204623,30.863425,2.820694,3.722163,0.000000,3.354367,6.300512,0.000000
-1.175623,30.938825,2.821113,3.731443,0.000000,3.354774,6.331860,0.000000
-1.147623,31.007579,2.821494,3.739756,0.000000,3.355151,6.360555,0.000000
-1.118623,31.074308,2.821859,3.747673,0.000000,3.355518,6.388523,0.000000
-1.089623,31.138731,2.822203,3.755198,0.000000,3.355870,6.415648,0.000000
-1.061623,31.198301,2.822516,3.762046,0.000000,3.356194,6.440844,0.000000
-1.032623,31.258360,2.822817,3.768835,0.000000,3.356514,6.466378,0.000000
-1.003623,31.318550,2.823098,3.775534,0.000000,3.356820,6.492121,0.000000
-0.975623,31.375740,2.823348,3.781797,0.000000,3.357098,6.516716,0.000000
-0.946623,31.428476,2.823574,3.787437,0.000000,3.357355,6.539479,0.000000
-0.918623,31.473332,2.823765,3.792125,0.000000,3.357574,6.558895,0.000000
-0.889623,31.517731,2.823945,3.796709,0.000000,3.357784,6.578162,0.000000
-0.860623,31.560216,2.824110,3.801040,0.000000,3.357978,6.596656,0.000000
-0.832623,31.599584,2.824253,3.804997,0.000000,3.358151,6.613850,0.000000
-0.803623,31.639271,2.824387,3.808913,0.000000,3.358315,6.631251,0.000000
-0.774623,31.683887,2.824526,3.813179,0.000000,3.358490,6.650941,0.000000
-0.746623,31.734007,2.824674,3.817817,0.000000,3.358682,6.673197,0.000000
-0.717623,31.784844,2.824810,3.822376,0.000000,3.358866,6.695895,0.000000
-0.689623,31.826872,2.824910,3.826030,0.000000,3.359006,6.714752,0.000000
-0.660623,31.862731,2.824985,3.829066,0.000000,3.359113,6.730909,0.000000
-0.631623,31.891540,2.825037,3.831435,0.000000,3.359190,6.743951,0.000000
-0.603623,31.914376,2.825070,3.833241,0.000000,3.359241,6.754353,0.000000
-0.574623,31.935243,2.825092,3.834832,0.000000,3.359277,6.763906,0.000000
-0.545623,31.953363,2.825106,3.836182,0.000000,3.359301,6.772229,0.000000
-0.517623,31.967410,2.825115,3.837209,0.000000,3.359316,6.778698,0.000000
-0.488623,31.977504,2.825119,3.837935,0.000000,3.359323,6.783357,0.000000
-0.459623,31.982257,2.825121,3.838272,0.000000,3.359326,6.785554,0.000000
-0.431623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.402623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.374623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.345623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.316623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.288623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.259623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.230623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.202623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.173623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.145623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.116623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.087623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.059623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.030623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
-0.001623,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.026377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.055377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.083377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.112377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.141377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.169377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.198377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.227377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.255377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.284377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.313377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.341377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.370377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.398377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.427377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.456377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.484377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.513377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.542377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.570377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.599377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.627377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.656377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.685377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.713377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.742377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.771377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.799377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.828377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.857377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.885377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.914377,31.983155,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.942377,31.983156,2.825121,3.838335,0.000000,3.359326,6.785970,0.000000
0.971377,31.983187,2.825121,3.838338,0.000000,3.359329,6.785971,0.000000
1.000377,31.983316,2.825122,3.838351,0.000000,3.359340,6.785973,0.000000
1.028377,31.983614,2.825123,3.838381,0.000000,3.359365,6.785977,0.000000
1.057377,31.984184,2.825125,3.838439,0.000000,3.359412,6.785986,0.000000
1.086377,31.985098,2.825128,3.838531,0.000000,3.359489,6.786000,0.000000
1.114377,31.986389,2.825133,3.838662,0.000000,3.359597,6.786021,0.000000
1.143377,31.988100,2.825140,3.838834,0.000000,3.359740,6.786049,0.000000
1.171377,31.990021,2.825147,3.839028,0.000000,3.359899,6.786084,0.000000
1.200377,31.992301,2.825157,3.839257,0.000000,3.360087,6.786128,0.000000
1.229377,31.994901,2.825169,3.839518,0.000000,3.360300,6.786182,0.000000
1.257377,31.997747,2.825183,3.839803,0.000000,3.360532,6.786244,0.000000
1.286377,32.001070,2.825199,3.840137,0.000000,3.360801,6.786319,0.000000
1.315377,32.004798,2.825219,3.840511,0.000000,3.361103,6.786406,0.000000
1.343377,32.008816,2.825240,3.840914,0.000000,3.361427,6.786503,0.000000
1.372377,32.013437,2.825266,3.841378,0.000000,3.361799,6.786616,0.000000
1.400377,32.018371,2.825294,3.841873,0.000000,3.362194,6.786739,0.000000
1.429377,32.024000,2.825326,3.842438,0.000000,3.362645,6.786882,0.000000
1.458377,32.030648,2.825366,3.843104,0.000000,3.363173,6.787062,0.000000
1.486377,32.038474,2.825414,3.843883,0.000000,3.363790,6.787294,0.000000
1.515377,32.047822,2.825475,3.844811,0.000000,3.364521,6.787587,0.000000
1.544377,32.058079,2.825547,3.845825,0.000000,3.365317,6.787923,0.000000
1.572377,32.068537,2.825628,3.846856,0.000000,3.366121,6.788276,0.000000
1.601377,32.079610,2.825724,3.847946,0.000000,3.366966,6.788661,0.000000
1.630377,32.090805,2.825830,3.849046,0.000000,3.367811,6.789061,0.000000
1.658377,32.101777,2.825941,3.850125,0.000000,3.368631,6.789468,0.000000
1.687377,32.113225,2.826065,3.851253,0.000000,3.369476,6.789908,0.000000
1.715377,32.124290,2.826191,3.852348,0.000000,3.370285,6.790348,0.000000
