  #Energy        TDOS
-7.646623        9.909183
-7.617623        10.066276
-7.588623        10.231315
-7.560623        10.405923
-7.531623        10.604892
-7.503623        10.796328
-7.474623        10.981160
-7.445623        11.148374
-7.417623        11.291916
-7.388623        11.421009
-7.359623        11.526511
-7.331623        11.613465
-7.302623        11.698029
-7.274623        11.775813
-7.245623        11.853142
-7.216623        11.927933
-7.188623        11.998073
-7.159623        12.068644
-7.130623        12.137186
-7.102623        12.201446
-7.073623        12.266043
-7.044623        12.328727
-7.016623        12.387457
-6.987623        12.446472
-6.959623        12.501744
-6.930623        12.557264
-6.901623        12.611059
-6.873623        12.661179
-6.844623        12.711233
-6.815623        12.759808
-6.787623        12.805560
-6.758623        12.851946
-6.730623        12.895948
-6.701623        12.940912
-6.672623        12.985456
-6.644623        13.028240
-6.615623        13.072523
-6.586623        13.116966
-6.558623        13.160212
-6.529623        13.205553
-6.501623        13.249667
-6.472623        13.295023
-6.443623        13.339451
-6.415623        13.381003
-6.386623        13.423068
-6.357623        13.465045
-6.329623        13.505687
-6.300623        13.547897
-6.271623        13.590251
-6.243623        13.631313
-6.214623        13.674088
-6.186623        13.715570
-6.157623        13.758519
-6.128623        13.801338
-6.100623        13.842512
-6.071623        13.884939
-6.042623        13.927119
-6.014623        13.967579
-5.985623        14.009383
-5.957623        14.050053
-5.928623        14.092741
-5.899623        14.136009
-5.871623        14.178555
-5.842623        14.223954
-5.813623        14.271340
-5.785623        14.319710
-5.756623        14.373592
-5.727623        14.432187
-5.699623        14.495089
-5.670623        14.569271
-5.642623        14.649351
